fg_playerID,person_id,person_full_name,fWAR,pick_round,pick_number,year,person_birth_state_province,person_height,person_weight,home_state,person_primary_position_abbreviation,person_bat_side_code,person_pitch_hand_code,mlb_played_first,mlb_played_last,high_school
1002041,112089,Dave Cash,24,5,95,1966,NY,71,175,ny,2B,R,R,1969,1980,Yes
275,113291,Delino DeShields,24,1,12,1987,DE,73,180,de,2B,L,R,1990,2002,Yes
242,117244,Paul Konerko,24,1,13,1994,RI,74,220,az,1B,R,R,1997,2014,Yes
1010727,120954,Johnny Ray,24,12,294,1979,OK,71,185,ok,2B,S,R,1981,1990,No
443,334393,Juan Pierre,24,13,390,1998,AL,70,180,al,CF,L,L,2000,2013,No
2,110236,Garret Anderson,23.9,4,123,1990,CA,75,225,ca,LF,L,L,1994,2010,Yes
785,453943,Todd Frazier,23.9,37,1100,2004,NJ,75,215,nj,3B,R,R,2011,2021,Yes
856,124185,Rondell White,23.8,1,24,1990,GA,73,225,ga,LF,R,R,1993,2007,Yes
9776,543401,Jason Kipnis,23.8,2,63,2009,IL,71,200,il,2B,L,R,2011,2020,No
9810,572821,Brian Dozier,23.8,8,252,2009,MS,71,200,ms,2B,R,R,2012,2020,No
1003990,114067,Joe Ferguson,23.7,8,160,1968,CA,74,200,ca,C,R,R,1970,1983,No
295,119482,Bill Mueller,23.7,15,414,1993,MO,70,180,mo,3B,S,R,1996,2006,No
1006462,116593,Howard Johnson,23.5,23,577,1978,FL,71,178,fl,3B,S,R,1982,1995,Yes
254,400023,Aaron Rowand,23.5,40,1113,1995,OR,72,210,ca,CF,R,R,2001,2011,Yes
4316,502517,Daniel Murphy,23.5,13,394,2006,FL,73,223,fl,2B,L,R,2008,2020,No
1001589,111629,Tom Brunansky,23.3,1,14,1978,CA,76,210,ca,RF,R,R,1981,1994,Yes
653,115210,Mark Grudzielanek,23.2,11,295,1991,WI,73,195,wi,2B,R,R,1995,2010,No
1005858,115979,Larry Hisle,23.2,2,38,1965,OH,74,195,oh,CF,R,R,1968,1982,Yes
3442,462564,Dan Uggla,23.2,11,338,2001,KY,71,210,ky,2B,R,R,2006,2015,No
12564,596115,Trevor Story,23.2,1000,45,2011,TX,74,209,tx,SS,R,R,2016,2023,No
1067,111214,Bret Boone,23,5,131,1990,CA,70,185,ca,2B,R,R,1992,2005,No
1004427,114513,Greg Gagne,22.8,5,129,1979,MA,71,175,ma,SS,R,R,1983,1997,Yes
1009638,119845,Bill North,22.8,12,278,1969,WA,71,185,wa,CF,S,R,1971,1981,No
1001649,111687,Al Bumbry,22.6,11,237,1968,VA,68,175,va,CF,L,R,1972,1985,No
1011481,121732,Steve Sax,22.6,9,229,1978,CA,71,185,ca,2B,R,R,1981,1994,Yes
1012829,123096,Danny Tartabull,22.6,3,71,1980,NA,73,205,fl,OF,R,R,1984,1997,Yes
950,407781,Marlon Byrd,22.6,10,306,1999,FL,72,245,fl,CF,R,R,2002,2016,No
1551,424325,David Ross,22.5,7,216,1998,GA,74,230,ga,C,R,R,2002,2016,No
204,119811,Trot Nixon,22.4,1,7,1993,NC,74,210,nc,RF,L,L,1996,2008,Yes
942,123690,Randy Velarde,22.4,19,475,1985,TX,72,200,tx,2B,R,R,1987,2002,No
1001638,111676,Jay Buhner,22.3,9,230,1983,KY,75,220,ky,RF,R,R,1987,2001,No
719,232694,Casey Blake,22.2,7,189,1996,IA,74,205,ia,3B,R,R,1999,2011,No
1580,408210,Chone Figgins,22.2,4,132,1997,GA,68,180,fl,3B,S,R,2002,2014,Yes
131,112559,Jeff Conine,22,58,1225,1987,WA,73,225,wa,1B,R,R,1990,2007,No
217,123660,Jason Varitek,22,1,21,1993,MI,74,230,mi,C,S,R,1997,2011,No
1573,400098,Travis Hafner,22,31,923,1996,ND,75,240,nd,DH,L,R,2002,2013,No
1001696,111737,Rick Burleson,21.9,8,173,1969,CA,70,165,ca,SS,R,R,1974,1987,Yes
1009314,119511,Jerry Mumphrey,21.9,4,78,1971,TX,74,185,tx,CF,S,R,1974,1988,Yes
457,124755,Todd Zeile,21.9,2,55,1986,CA,73,200,ca,3B,R,R,1989,2004,No
12927,607043,Brandon Nimmo,21.9,1,13,2011,WY,75,206,wy,CF,L,R,2016,2023,Yes
6387,456422,Michael Bourn,21.8,4,115,2003,TX,71,190,tx,CF,L,R,2006,2016,No
7539,435522,Neil Walker,21.6,1,11,2004,PA,74,214,pa,2B,S,R,2009,2020,Yes
1012416,122673,Mike Stanley,21.4,16,395,1985,FL,73,185,fl,C,R,R,1986,2000,No
1322,122784,Shannon Stewart,21.4,1,19,1992,OH,71,210,fl,LF,R,R,1995,2008,Yes
1013912,124224,Ernie Whitt,21.4,15,352,1972,MI,74,200,mi,C,L,R,1976,1991,No
9256,572041,AJ Pollock,21.4,1,17,2009,CT,73,210,ct,OF,R,R,2012,2023,No
1008340,118521,Bake McBride,21.3,37,795,1970,MO,74,190,mo,RF,L,R,1973,1983,No
15998,641355,Cody Bellinger,21.3,4,124,2013,AZ,76,203,az,CF,L,L,2017,2023,Yes
634,123041,Mike Sweeney,21.2,10,262,1991,CA,75,225,ca,1B,R,R,1995,2010,Yes
1003033,113096,Alvin Davis,21.1,6,144,1981,CA,73,195,ca,1B,L,R,1984,1992,No
1012059,122317,Don Slaught,21.1,7,172,1980,CA,73,190,ca,C,R,R,1982,1997,No
1307,407861,Orlando Hudson,21.1,33,969,1996,SC,72,190,sc,2B,S,R,2002,2012,Yes
6104,431094,Aaron Hill,21,1,13,2003,CA,71,200,ca,2B,R,R,2005,2017,No
4062,451594,Dexter Fowler,21,14,410,2004,GA,77,205,ga,CF,S,R,2008,2021,Yes
1006588,116723,Ruppert Jones,20.7,3,57,1973,TX,70,175,ca,CF,L,L,1976,1987,Yes
1001935,111979,Bernie Carbo,20.6,1,16,1965,MI,72,175,mi,RF,L,R,1969,1980,Yes
1004473,114558,Oscar Gamble,20.6,16,362,1968,AL,71,165,al,OF,L,R,1969,1985,No
746,150229,A.J. Pierzynski,20.6,3,71,1994,NY,75,250,fl,C,L,R,1998,2016,Yes
3057,435063,Mike Napoli,20.6,17,500,2000,FL,73,225,fl,1B,R,R,2006,2017,No
1042,117276,Mark Kotsay,20.5,1,9,1996,CA,72,220,ca,CF,L,L,1997,2013,No
1012260,122517,Eric Soderholm,20.5,11,207,1967,NY,71,187,ny,3B,R,R,1971,1980,No
1006939,117092,Dave Kingman,20.4,2,29,1967,OR,78,210,il,1B,R,R,1971,1986,Yes
1010052,120280,Freddie Patek,20.4,22,421,1965,TX,65,148,tx,SS,R,R,1968,1981,No
1012979,123251,Gorman Thomas,20.4,1,21,1969,SC,74,210,sc,CF,R,R,1973,1986,Yes
9134,452095,Tyler Flowers,20.4,27,821,2004,GA,76,260,ga,C,R,R,2009,2020,Yes
12532,543939,Kolten Wong,20.3,1,22,2011,HI,67,185,hi,2B,L,R,2013,2023,No
1006379,116513,Gregg Jefferies,20.2,1,20,1985,CA,70,185,ca,1B,S,R,1987,2000,Yes
623,120922,Joe Randa,20.2,11,288,1991,WI,71,190,wi,3B,R,R,1995,2006,No
4418,476704,Jed Lowrie,20.1,1000,45,2005,OR,72,180,or,SS,S,R,2008,2022,No
9892,457803,Jay Bruce,19.9,1,12,2005,TX,75,230,tx,RF,L,L,2008,2021,Yes
716,124695,Eric Young Sr.,19.8,43,1120,1989,NJ,69,185,nj,2B,R,R,1992,2006,No
959,117759,Mike Lieberthal,19.7,1,3,1990,CA,72,195,ca,C,R,R,1994,2007,Yes
1007928,118090,Shane Mack,19.7,1,11,1984,CA,72,190,ca,LF,R,R,1987,1998,No
2154,429667,Ryan Howard,19.6,5,140,2001,MO,76,250,mo,1B,L,L,2004,2016,No
1004483,114569,Jim Gantner,19.5,12,269,1974,WI,72,180,wi,2B,L,R,1976,1992,No
1006026,116154,Bob Horner,19.5,1,1,1978,KS,73,210,ks,3B,R,R,1978,1988,No
607,116380,Raul Ibanez,19.3,36,1006,1992,NY,74,225,ny,LF,L,R,1996,2014,No
11281,593160,Whit Merrifield,19.3,9,269,2010,SC,73,195,sc,2B,R,R,2016,2023,No
369,150396,Milton Bradley,19.2,2,40,1996,CA,72,215,ca,CF,S,R,2000,2011,Yes
9549,501896,David Freese,19.2,9,273,2006,TX,74,213,tx,3B,R,R,2009,2019,No
2967,502054,Tommy Pham,19.1,16,496,2006,NV,73,223,nv,LF,R,R,2014,2023,Yes
13301,571970,Max Muncy,19.1,5,169,2012,TX,72,215,tx,3B,L,R,2015,2023,No
1004026,114106,Cecil Fielder,19,31,767,1981,CA,75,240,ca,1B,R,R,1985,1998,Yes
949,150100,Pat Burrell,19,1,1,1998,AR,76,235,fl,LF,R,R,2000,2011,No
2103,425545,Josh Willingham,19,17,491,2000,AL,74,230,al,LF,R,R,2004,2014,No
1383,117928,Mark Loretta,18.9,7,207,1993,CA,72,200,ca,2B,R,R,1995,2009,No
1009700,119903,Pete O'Brien,18.9,15,381,1979,CA,73,195,ca,1B,L,L,1982,1993,No
1012446,122702,John Stearns,18.9,1,2,1973,CO,72,185,co,C,R,R,1974,1984,No
1001625,111663,Bill Buckner,18.8,2,25,1968,CA,72,185,ca,1B,L,L,1969,1990,Yes
2234,430637,Kelly Johnson,18.7,1000,38,2000,TX,73,200,tx,2B,L,R,2005,2016,Yes
3892,502210,Josh Reddick,18.7,17,523,2006,GA,74,197,ga,RF,L,R,2009,2021,No
1014096,124434,Mookie Wilson,18.6,2,42,1977,SC,70,170,sc,OF,S,R,1980,1991,No
9848,457706,Austin Jackson,18.6,8,259,2005,TX,73,198,tx,CF,R,R,2010,2018,Yes
11205,594809,Adam Eaton,18.6,19,571,2010,OH,69,180,oh,CF,L,L,2012,2021,No
1014332,124656,Steve Yeager,18.5,4,80,1967,WV,72,190,oh,C,R,R,1972,1986,Yes
1849,430001,Rickie Weeks Jr.,18.4,1,2,2003,FL,72,210,la,2B,R,R,2003,2017,No
9893,458675,Colby Rasmus,18.4,1,28,2005,GA,74,195,ga,CF,L,L,2009,2018,Yes
1003052,113109,Glenn Davis,18.3,31,765,1979,FL,75,210,fl,1B,R,R,1984,1993,Yes
19,150456,Adam Kennedy,18.3,1,20,1997,CA,71,195,ca,2B,L,R,1999,2012,No
13265,572287,Mike Zunino,18.3,1,3,2012,FL,74,235,fl,C,R,R,2013,2023,No
1001106,111134,Bruce Bochte,18.2,2,34,1972,CA,75,200,ca,1B,L,L,1974,1986,No
1001731,111773,Jeff Burroughs,18.2,1,1,1969,CA,73,200,ca,RF,R,R,1970,1985,Yes
226,112381,Royce Clayton,18.2,1,15,1988,CA,72,200,ca,SS,R,R,1991,2007,Yes
1252,115114,Rusty Greer,18.2,10,271,1990,AL,72,195,al,LF,L,L,1994,2002,No
1008160,118363,Dave Martinez,18.1,40,817,1982,NY,70,190,fl,RF,L,L,1986,2001,Yes
6885,435622,Ian Desmond,18.1,3,84,2004,FL,75,217,fl,SS,R,R,2009,2019,Yes
12979,595879,Javier Báez,18.1,1,9,2011,NA,72,190,fl,SS,R,R,2014,2023,Yes
18314,621020,Dansby Swanson,18.1,1,1,2015,GA,73,190,ga,SS,R,R,2016,2023,No
1005634,115748,Ken Henderson,17.9,42,758,1967,IA,74,180,ny,CF,S,R,1965,1980,Yes
1011120,121372,Gary Roenicke,17.9,1,8,1973,CA,75,205,ca,LF,R,R,1976,1988,Yes
89,279578,Marcus Giles,17.9,53,1511,1996,CA,68,175,ca,2B,R,R,2001,2007,Yes
469,115915,Bobby Higginson,17.8,12,336,1992,PA,71,195,pa,LF,L,R,1995,2005,No
659,116852,Eric Karros,17.8,6,140,1988,NJ,76,225,nj,1B,R,R,1991,2004,No
13757,621035,Chris Taylor,17.8,5,161,2012,VA,73,196,va,SS,R,R,2014,2023,No
546,110385,Brad Ausmus,17.6,48,1151,1987,CT,71,190,ct,C,R,R,1993,2010,Yes
52,112736,Craig Counsell,17.6,11,319,1992,IN,72,180,in,2B,L,R,1995,2011,No
1004547,114632,Wayne Garrett,17.6,6,104,1965,FL,71,180,fl,3B,L,R,1969,1978,Yes
677,150071,Ronnie Belliard,17.6,8,207,1994,NY,69,210,fl,2B,R,R,1998,2010,Yes
16376,624424,Michael Conforto,17.6,1,10,2014,WA,73,215,wa,RF,L,R,2015,2023,No
1002786,112845,Warren Cromartie,17.5,7,143,1971,FL,72,190,fl,LF,L,L,1974,1991,Yes
1249,113946,Carl Everett,17.5,1,10,1990,FL,72,220,fl,CF,S,R,1993,2006,Yes
7739,518595,Travis d'Arnaud,17.5,1000,37,2007,CA,74,210,ca,C,R,R,2013,2023,Yes
14161,621439,Byron Buxton,17.5,1,2,2012,GA,74,190,ga,DH,R,R,2015,2023,Yes
1088,118808,Mark McLemore,17.4,9,218,1982,CA,71,205,ca,2B,S,R,1986,2004,Yes
4298,446308,Matt Wieters,17.4,1,5,2007,SC,77,235,sc,C,S,R,2009,2020,No
16478,656941,Kyle Schwarber,17.4,1,4,2014,OH,72,229,oh,LF,L,R,2015,2023,No
464,113702,Damion Easley,17.3,30,767,1988,NY,71,195,ny,2B,R,R,1992,2008,No
1011357,121606,Chris Sabo,17.3,2,30,1983,MI,72,185,mi,3B,R,R,1988,1996,No
1213,333492,Aubrey Huff,17.3,5,162,1998,OH,76,225,fl,1B,L,R,2000,2012,No
1001366,111404,Steve Braun,17.2,10,200,1966,NJ,70,180,nj,LF,L,R,1971,1985,Yes
1005717,115836,Larry Herndon,17.2,3,54,1971,MS,75,195,tn,LF,R,R,1974,1988,Yes
1008304,118476,Milt May,17.2,11,236,1968,IN,72,190,fl,C,L,R,1970,1984,Yes
1002018,112064,Joe Carter,17.1,1,2,1981,OK,75,215,ok,LF,R,R,1983,1998,No
1006437,116573,Cliff Johnson,17.1,5,83,1966,TX,76,225,tx,DH,R,R,1972,1986,Yes
1534,150212,Michael Cuddyer,17.1,1,9,1997,VA,74,220,va,RF,R,R,2001,2015,Yes
1006931,117081,Jeff King,17,1,1,1986,IN,73,180,in,3B,R,R,1989,1999,No
8219,430583,Jason Bartlett,17,13,390,2001,CA,72,190,ca,SS,R,R,2004,2014,No
1005479,115594,Ron Hassey,16.9,18,422,1976,AZ,74,200,az,C,L,R,1978,1991,No
709,122027,Richie Sexson,16.8,24,671,1993,OR,80,240,wa,1B,R,R,1997,2008,Yes
1013326,123611,Ellis Valentine,16.8,2,29,1972,AR,76,207,ca,OF,R,R,1975,1985,Yes
3882,455759,Chris Young,16.8,16,493,2001,TX,74,200,tx,CF,R,R,2006,2018,Yes
1009309,119506,Rance Mulliniks,16.7,3,58,1974,CA,72,170,ca,3B,L,R,1977,1992,Yes
10,275930,David Eckstein,16.7,19,581,1997,FL,67,175,fl,SS,R,R,2001,2010,No
332,400290,Austin Kearns,16.7,1,7,1998,KY,75,240,ky,RF,R,R,2002,2013,Yes
15362,643446,Jeff McNeil,16.7,12,356,2013,CA,73,195,ca,2B,L,R,2018,2023,No
1001313,111349,Phil Bradley,16.6,3,53,1981,IN,72,185,in,LF,R,R,1983,1990,No
11899,592626,Joc Pederson,16.6,11,352,2010,CA,73,220,ca,LF,L,L,2014,2023,Yes
17919,664023,Ian Happ,16.6,1,9,2015,PA,72,205,pa,LF,S,R,2017,2023,No
1010758,120988,Gary Redus,16.2,15,381,1978,AL,73,185,al,LF,R,R,1982,1994,No
3353,459964,Matt Joyce,16.2,12,360,2005,FL,74,194,fl,RF,L,R,2008,2021,No
662,134001,Paul Lo Duca,16.1,25,690,1993,NY,69,215,ny,C,R,R,1998,2008,No
11200,594777,Kole Calhoun,15.8,8,264,2010,AZ,70,205,az,RF,L,L,2012,2023,No
19197,669257,Will Smith,15.8,1,32,2016,KY,70,195,ky,C,R,R,2019,2023,No
1000645,110659,Kevin Bass,15.7,2,29,1977,CA,72,183,ca,RF,S,R,1982,1995,Yes
1001477,111515,Scott Brosius,15.7,20,510,1987,OR,73,200,or,3B,R,R,1991,2001,No
1007905,118073,Mike Macfarlane,15.7,4,97,1985,CA,73,205,ca,C,R,R,1987,1999,No
4892,519058,Mike Moustakas,15.7,1,2,2007,CA,72,225,ca,1B,L,R,2011,2023,Yes
19612,666182,Bo Bichette,15.7,2,66,2016,FL,72,190,fl,SS,R,R,2019,2023,Yes
1001630,111668,Steve Buechele,15.6,1,9,1979,CA,74,190,ca,3B,R,R,1985,1995,Yes
1003592,113658,Leon Durham,15.6,1,15,1976,OH,74,210,oh,1B,L,L,1980,1989,Yes
1624,408108,Freddy Sanchez,15.6,11,332,2000,CA,72,200,ca,2B,R,R,2002,2011,No
5297,543305,Aaron Hicks,15.6,1,14,2008,CA,73,205,ca,CF,S,R,2013,2023,Yes
1003212,113275,Bucky Dent,15.5,9,210,1969,GA,70,180,fl,SS,R,R,1973,1984,Yes
580,124748,Gregg Zaun,15.5,17,425,1989,CA,70,170,ca,C,S,R,1995,2010,Yes
18345,663656,Kyle Tucker,15.5,1,5,2015,FL,76,199,fl,RF,L,R,2018,2023,Yes
8722,488771,Jason Castro,15.3,1,10,2008,CA,75,215,ca,C,L,R,2010,2022,No
314,112087,Sean Casey,15.2,2,53,1995,NJ,76,230,nj,1B,L,R,1997,2008,No
1049,119732,Phil Nevin,15.1,1,1,1992,CA,75,220,ca,3B,R,R,1995,2006,No
1429,346857,Nick Punto,15.1,21,614,1998,CA,69,195,ca,2B,S,R,2001,2014,Yes
11737,592206,Nick Castellanos,15.1,1000,44,2010,FL,76,203,fl,RF,R,R,2013,2023,Yes
1010771,120995,Jody Reed,15,8,198,1984,FL,69,165,fl,2B,R,R,1987,1997,No
4251,452220,Stephen Drew,15,1,15,2004,GA,72,200,ga,SS,L,R,2006,2017,No
7476,488671,Alex Avila,15,5,163,2008,FL,71,228,fl,C,L,R,2009,2021,No
1006120,116246,Glenn Hubbard,14.9,20,473,1975,NA,68,180,ut,2B,R,R,1978,1989,Yes
828,276376,Nick Johnson,14.9,3,89,1996,CA,75,235,ca,1B,L,L,2001,2012,Yes
19251,624413,Pete Alonso,14.9,2,64,2016,FL,75,245,fl,1B,R,R,2019,2023,No
15172,641313,Tim Anderson,14.9,1,17,2013,AL,73,185,ms,SS,R,R,2016,2023,No
1013748,124054,Walt Weiss,14.8,1,11,1985,NY,72,175,ny,SS,S,R,1987,2000,No
5223,457727,Cameron Maybin,14.8,1,10,2005,NC,75,215,nc,CF,R,R,2007,2021,Yes
11445,592192,Mark Canha,14.8,7,227,2010,CA,74,209,ca,LF,R,R,2015,2023,No
19352,669221,Sean Murphy,14.8,3,83,2016,NY,75,228,ny,C,R,R,2019,2023,No
1005107,115209,Kelly Gruber,14.7,1,10,1980,TX,72,185,tx,3B,R,R,1984,1993,Yes
1012940,123212,Tim Teufel,14.7,2,38,1980,CT,72,175,ct,2B,R,R,1983,1993,No
911,113679,Jermaine Dye,14.6,17,488,1993,CA,77,245,ca,RF,R,R,1996,2009,No
1009209,119406,Hal Morris,14.6,8,210,1986,AL,76,215,al,1B,L,L,1988,2000,No
18360,663586,Austin Riley,14.5,1000,41,2015,TN,75,240,ms,3B,R,R,2019,2023,Yes
18882,664040,Brandon Lowe,14.5,3,87,2015,VA,70,185,va,2B,L,R,2018,2023,No
19326,668804,Bryan Reynolds,14.4,2,59,2016,MD,74,205,md,LF,S,R,2019,2023,No
1003137,113197,Rob Deer,14.3,4,85,1978,CA,75,210,ca,RF,R,R,1984,1996,Yes
1102,124383,Dan Wilson,14.3,1,7,1990,IL,75,215,il,C,R,R,1992,2005,No
470,276346,Brandon Inge,14.3,2,57,1998,VA,71,190,va,3B,R,R,2001,2013,No
1005272,115378,Darryl Hamilton,14.2,11,269,1986,LA,73,190,la,CF,L,R,1988,2001,No
1391,116083,Dave Hollins,14.2,6,146,1987,NY,73,215,ny,3B,S,R,1990,2002,No
1008318,118499,Lee Mazzilli,14.2,1,14,1973,NY,73,185,ny,CF,S,R,1976,1989,Yes
1013960,124271,Rick Wilkins,14.2,23,582,1986,FL,74,210,fl,C,L,R,1991,2001,No
15491,641487,J.P. Crawford,14.2,1,16,2013,CA,74,202,ca,SS,L,R,2017,2023,Yes
17901,643217,Andrew Benintendi,14.2,1,7,2015,OH,69,180,oh,LF,L,L,2016,2023,No
1004458,114545,Mike Gallego,14.1,2,33,1981,CA,68,160,ca,2B,R,R,1985,1997,No
556,348563,Morgan Ensberg,14.1,9,272,1998,CA,74,220,ca,3B,R,R,2000,2008,No
1005091,115191,Wayne Gross,14,9,215,1973,CA,74,210,ca,3B,L,R,1976,1986,No
1001472,111511,Hubie Brooks,13.8,1,3,1978,CA,72,200,ca,OF,R,R,1980,1994,No
1002449,112503,Dave Collins,13.8,23,543,1971,SD,71,175,sd,LF,S,L,1975,1990,Yes
1007043,117191,Ray Knight,13.8,10,231,1970,GA,74,190,ga,3B,R,R,1974,1988,Yes
1008928,119109,Rick Miller,13.8,2,37,1969,MI,72,185,mi,CF,L,L,1971,1985,No
1011602,121854,Dick Schofield,13.8,1,3,1981,IL,70,178,il,SS,R,R,1983,1996,Yes
14128,608336,Joey Gallo,13.8,1000,39,2012,NV,77,250,nv,LF,L,R,2015,2023,Yes
284,116316,Todd Hundley,13.7,2,39,1987,VA,71,200,il,C,S,R,1990,2003,Yes
1006700,116843,Ron Karkovice,13.7,1,14,1982,NJ,73,215,fl,C,R,R,1986,1997,Yes
1260,407886,Ryan Ludwick,13.7,2,60,1999,FL,74,215,fl,RF,R,L,2002,2014,No
1012027,122287,Ted Sizemore,13.6,15,299,1966,AL,70,165,al,2B,R,R,1969,1980,No
144,150020,Jerry Hairston,13.6,11,345,1997,IL,70,195,il,2B,R,R,1998,2013,No
153,150439,Gary Matthews,13.6,13,366,1993,CA,75,225,ca,CF,S,R,1999,2010,No
10047,571976,Wil Myers,13.6,3,91,2009,NC,75,207,nc,RF,R,R,2013,2023,No
7331,452234,Seth Smith,13.5,2,50,2004,MS,75,210,ms,LF,L,L,2007,2017,No
1108,110816,David Bell,13.4,7,185,1990,OH,71,185,oh,3B,R,R,1995,2006,Yes
1008686,118871,Brian McRae,13.4,1,17,1985,FL,72,185,fl,CF,S,R,1990,1999,Yes
1001373,111410,Sid Bream,13.3,2,48,1981,PA,76,220,pa,1B,L,L,1983,1994,No
1013719,124025,Mitch Webster,13.3,23,581,1977,KS,73,185,ks,CF,S,L,1983,1995,Yes
4866,502481,Jarrod Dyson,13.3,50,1475,2006,MS,69,165,ms,CF,L,R,2010,2021,No
1003635,113701,Mike Easler,13.2,14,312,1969,OH,73,195,oh,LF,L,R,1973,1987,Yes
1760,425496,Cody Ross,13.2,4,117,1999,NM,71,195,nm,RF,R,L,2003,2015,Yes
12984,598265,Jackie Bradley Jr.,13.2,1000,40,2011,VA,70,196,va,CF,L,R,2013,2023,No
12434,607680,Kevin Pillar,13.2,32,979,2011,CA,72,200,ca,LF,R,R,2013,2023,No
1000336,110350,Alan Ashby,13.1,3,63,1969,CA,74,190,ca,C,S,R,1973,1989,Yes
1014081,124398,Glenn Wilson,13.1,1,18,1980,TX,73,190,tx,RF,R,R,1982,1993,No
227,150317,Joe Crede,13.1,5,137,1996,MO,74,230,mo,3B,R,R,2000,2009,Yes
16472,656555,Rhys Hoskins,13.1,5,142,2014,CA,76,245,ca,1B,R,R,2017,2023,No
19470,669242,Tommy Edman,13.1,6,196,2016,MI,70,180,mi,SS,S,R,2019,2023,No
1000801,110818,Derek Bell,13,2,49,1987,FL,74,235,fl,RF,R,R,1991,2001,Yes
1003006,113070,Rich Dauer,13,1,24,1974,CA,72,180,ca,2B,R,R,1976,1985,No
1003242,113306,Mike Devereaux,13,5,116,1985,WY,72,195,wy,CF,R,R,1987,1998,No
1005086,115188,Greg Gross,13,4,79,1970,PA,71,175,pa,LF,L,L,1973,1989,Yes
1013286,123570,Del Unser,13,2,29,1965,IL,73,180,il,CF,L,L,1968,1982,No
211,461416,Will Venable,13,7,218,2005,CA,75,205,ca,RF,L,L,2008,2016,No
1133,122497,J.T. Snow,12.9,5,127,1989,CA,74,210,ca,1B,L,L,1992,2008,No
1945,430611,Corey Hart,12.9,11,321,2000,KY,78,240,ky,RF,R,R,2004,2015,Yes
2616,446359,Zack Cozart,12.9,2,79,2007,TN,72,205,tn,SS,R,R,2011,2019,No
8202,543281,Josh Harrison,12.9,6,191,2008,OH,68,190,oh,3B,R,R,2011,2023,No
1002062,112120,John Castino,12.8,3,58,1976,IL,71,175,il,3B,R,R,1979,1984,No
1008965,119159,John Milner,12.8,14,300,1968,GA,72,185,ga,1B,L,L,1971,1982,Yes
1591,425206,Jamey Carroll,12.8,14,400,1996,IN,70,175,in,2B,R,R,2002,2013,No
1005376,115488,Brian Harper,12.6,4,85,1977,CA,74,195,ca,C,R,R,1979,1995,Yes
65,119064,Damian Miller,12.6,20,527,1990,WI,75,220,wi,C,R,R,1997,2007,No
18015,657557,Paul DeJong,12.6,4,131,2015,FL,72,205,fl,SS,R,R,2017,2023,No
1003070,113127,Mike Davis,12.5,3,69,1977,CA,75,185,ca,RF,L,L,1980,1989,Yes
1007947,118116,Elliott Maddox,12.5,4,63,1966,NJ,71,181,nj,CF,R,R,1970,1980,Yes
1010870,121108,Harold Reynolds,12.5,6,144,1979,OR,71,165,or,2B,S,R,1983,1994,Yes
1013293,123577,Willie Upshaw,12.5,5,115,1975,TX,72,185,tx,1B,L,L,1978,1988,Yes
505,124693,Dmitri Young,12.5,1,4,1991,MS,74,295,ca,1B,S,R,1996,2008,Yes
735,150218,Jacque Jones,12.5,2,37,1996,CA,70,205,ca,LF,L,L,1999,2008,No
1017,333292,Jack Wilson,12.5,9,258,1998,CA,72,200,ca,SS,R,R,2001,2012,No
8203,543829,Dee Strange-Gordon,12.5,4,127,2008,FL,71,166,fl,2B,L,R,2011,2022,No
18030,664056,Harrison Bader,12.5,3,100,2015,NY,72,210,ny,CF,R,R,2017,2023,No
1302,114233,Darrin Fletcher,12.4,6,144,1987,IL,74,205,il,C,L,R,1989,2002,No
1189,123726,Fernando Vina,12.4,9,246,1990,CA,69,175,ca,2B,L,R,1993,2004,No
804,150415,Brad Wilkerson,12.4,13,359,1995,KY,72,190,ky,LF,L,L,2001,2008,Yes
3708,434658,Rajai Davis,12.3,38,1134,2001,CT,70,195,ct,CF,R,R,2006,2019,No
1002689,112750,Al Cowens,12.2,75,1018,1969,CA,74,200,ca,RF,R,R,1974,1986,Yes
1004554,114627,Ralph Garr,12.2,3,52,1967,LA,71,195,la,LF,L,R,1968,1980,No
235,115017,Tony Graffanino,12.2,10,256,1990,NY,73,190,ny,2B,R,R,1996,2009,Yes
1005525,115640,Charlie Hayes,12.2,4,96,1983,MS,72,205,ms,3B,R,R,1988,2001,Yes
182,112316,Tony Clark,12.1,1,2,1990,KS,79,245,ca,1B,S,R,1995,2009,Yes
1006296,116426,Darrin Jackson,12.1,2,28,1981,CA,72,185,ca,CF,R,R,1985,1999,Yes
370,137140,Russell Branyan,12.1,7,185,1994,GA,76,235,ga,3B,L,R,1998,2011,Yes
1241,112131,Frank Catalanotto,12,10,280,1992,NY,72,195,ny,LF,L,R,1997,2010,Yes
890,134341,Jay Payton,12,1000,29,1994,OH,70,205,oh,CF,R,R,1998,2010,No
9272,448801,Chris Davis,12,5,148,2006,TX,76,255,tx,1B,L,R,2008,2020,No
14854,573262,Mike Yastrzemski,11.9,14,429,2013,MA,70,178,ma,CF,L,L,2019,2023,No
15223,624428,Adam Frazier,11.9,6,179,2013,GA,70,180,ga,2B,L,R,2016,2023,No
1005564,115676,Mike Heath,11.8,2,37,1973,FL,71,190,fl,C,R,R,1978,1991,Yes
1008964,119158,Eddie Milner,11.8,21,503,1976,OH,71,173,oh,CF,L,L,1980,1988,No
1009433,119634,Tim Naehring,11.8,8,199,1988,OH,74,205,oh,3B,R,R,1990,1997,No
