fg_playerID,person_id,person_full_name,fWAR,pick_round,pick_number,year,person_birth_state_province,person_height,person_weight,home_state,person_primary_position_abbreviation,person_bat_side_code,person_pitch_hand_code,mlb_played_first,mlb_played_last,high_school
1005150,115255,Larry Gura,16.9,2,40,1969,IL,73,185,il,P,S,L,1970,1985,No
1319,120624,Dan Plesac,16.9,1,26,1983,IN,77,215,in,P,L,L,1986,2003,No
1571,346871,Aaron Cook,16.9,2,70,1997,KY,75,215,oh,P,R,R,2002,2012,Yes
12970,605397,Joe Musgrove,16.9,1000,46,2011,CA,77,230,ca,P,R,R,2016,2023,Yes
1703,425883,Dontrelle Willis,16.8,8,223,2000,CA,74,230,ca,P,L,L,2003,2011,Yes
328,115383,Joey Hamilton,16.7,1,8,1991,GA,76,240,ga,P,R,R,1994,2003,No
1012573,122830,Steve Stone,16.5,16,353,1968,OH,70,175,oh,P,R,R,1971,1981,No
8678,430904,Paul Maholm,16.5,1,8,2003,MS,74,245,ms,P,L,L,2005,2014,No
8362,456701,Homer Bailey,16.5,1,7,2004,TX,76,223,tx,P,R,R,2007,2020,Yes
1003424,113489,Richard Dotson,16.4,1,7,1977,OH,72,200,oh,P,R,R,1979,1990,Yes
1010717,120944,Doug Rau,16.4,20,398,1967,TX,74,175,tx,P,L,L,1972,1981,Yes
1056,123387,Brett Tomko,16.4,2,54,1995,OH,76,220,oh,P,R,R,1997,2011,No
301,407578,Mark Prior,16.3,1,2,2001,CA,77,230,ca,P,R,R,2002,2006,No
8241,502085,David Robertson,16.3,17,524,2006,AL,71,195,al,P,R,R,2008,2023,No
3542,518633,Danny Duffy,16.3,3,96,2007,CA,75,205,ca,P,L,L,2011,2023,Yes
874,114374,John Franco,16.1,5,125,1981,NY,70,185,ny,P,L,L,1984,2005,No
1013815,124123,John Wetteland,16.1,12,289,1984,CA,74,195,ca,P,R,R,1989,2000,Yes
3543,453329,Clay Buchholz,16.1,1000,42,2005,TX,75,190,tx,P,L,R,2007,2019,No
16162,605540,Brandon Woodruff,16.1,5,174,2011,MS,76,244,ms,P,L,R,2017,2023,Yes
14078,608379,Michael Wacha,16.1,1,19,2012,IA,78,215,ia,P,R,R,2013,2023,No
1001279,111312,Oil Can Boyd,16,16,414,1980,MS,73,155,ms,P,R,R,1982,1991,No
1004037,114116,Ed Figueroa,16,30,585,1966,NA,73,190,ny,P,R,R,1974,1981,Yes
1014385,124707,Matt Young,16,2,32,1980,CA,75,205,ca,P,L,L,1983,1993,No
3886,425856,Gavin Floyd,16,1,4,2001,MD,76,245,md,P,R,R,2004,2016,Yes
4662,435221,Brandon McCarthy,16,17,510,2002,CA,80,225,ca,P,R,R,2005,2018,No
11713,518774,Matt Harvey,16,1,7,2010,CT,76,220,ct,P,R,R,2012,2021,No
1004236,114317,Terry Forster,15.9,2,30,1970,SD,75,210,ca,P,L,L,1971,1986,Yes
491,150230,Mark Redman,15.9,1,13,1995,CA,77,245,ca,P,L,L,1999,2008,No
1667,425827,Jeremy Bonderman,15.9,1,26,2001,WA,72,220,wa,P,R,R,2003,2013,Yes
6397,543606,Jake Odorizzi,15.9,1000,32,2008,IL,74,190,il,P,R,R,2012,2023,Yes
1012054,122313,Jim Slaton,15.8,15,355,1969,CA,72,185,ca,P,R,R,1971,1986,No
8223,474463,Brett Anderson,15.8,2,55,2006,TX,76,230,tx,P,L,L,2009,2023,Yes
1701,425626,Chris Capuano,15.7,8,238,1999,MA,74,225,ma,P,L,L,2003,2016,No
13743,608331,Max Fried,15.7,1,7,2012,CA,76,190,ca,P,L,L,2017,2023,Yes
1005228,115333,Ed Halicki,15.6,24,564,1972,NJ,79,220,nj,P,R,R,1974,1980,No
1008534,118715,Lynn McGlothen,15.6,3,60,1968,LA,74,195,la,P,L,R,1972,1982,Yes
1089,219194,Gil Meche,15.6,1,22,1996,LA,75,220,la,P,R,R,1999,2010,Yes
7531,543521,Collin McHugh,15.6,18,554,2008,IL,74,191,il,P,R,R,2012,2023,No
6176,435044,Scott Baker,15.5,2,58,2003,LA,76,215,la,P,R,R,2005,2015,No
1007338,117495,Dave LaPoint,15.4,10,237,1977,NY,75,215,ny,P,L,L,1980,1991,Yes
3840,435043,Zach Duke,15.4,20,594,2001,TX,74,210,tx,P,L,L,2005,2019,Yes
11674,592791,Jameson Taillon,15.3,1,2,2010,FL,77,230,fl,P,R,R,2016,2023,Yes
1001402,111439,Ken Brett,15.2,1,4,1966,NY,71,195,ca,P,L,L,1967,1981,Yes
1001745,111787,Steve Busby,15.2,4,78,1967,CA,74,205,ca,P,R,R,1972,1980,Yes
594,111838,Paul Byrd,15.2,4,112,1991,KY,73,190,ky,P,R,R,1995,2009,No
1013494,123796,Rick Waits,15.2,5,110,1970,GA,75,195,ga,P,L,L,1973,1985,Yes
19374,621111,Walker Buehler,15.2,1,24,2015,KY,74,185,ky,P,R,R,2017,2023,No
1007319,117478,Rick Langford,15.1,36,733,1972,VA,72,180,va,P,R,R,1976,1986,No
6986,453178,Ian Kennedy,15,1,21,2006,CA,72,210,ca,P,R,R,2007,2023,No
1009970,120193,David Palmer,14.9,21,489,1976,NY,73,205,ny,P,R,R,1978,1989,Yes
12304,605135,Chris Bassitt,14.9,16,501,2011,OH,77,217,oh,P,R,R,2014,2023,No
1124,133460,Russ Ortiz,14.8,4,103,1995,CA,73,220,ca,P,R,R,1998,2010,No
982,150249,Kris Benson,14.8,1,1,1996,WI,76,205,wi,P,R,R,1999,2010,No
14120,621121,Lance McCullers Jr.,14.8,1000,41,2012,FL,73,202,fl,P,L,R,2015,2023,Yes
729,115629,LaTroy Hawkins,14.7,7,180,1991,IN,77,220,in,P,R,R,1995,2015,Yes
1013609,123929,Duane Ward,14.7,1,9,1982,NM,76,210,nm,P,R,R,1986,1995,Yes
1000236,110224,Larry Andersen,14.6,7,151,1971,OR,75,205,wa,P,R,R,1975,1994,Yes
1039,116717,Bobby Jones,14.5,35,905,1988,CA,76,225,ca,P,R,R,1993,2002,No
1007438,117592,Tim Leary,14.5,1,2,1979,CA,75,205,ca,P,R,R,1981,1994,No
11530,605228,José Fernández,14.5,1,14,2011,NA,75,240,fl,P,R,R,2013,2016,Yes
12808,605182,Mike Clevinger,14.3,4,135,2011,FL,76,215,fl,P,R,R,2016,2023,No
17995,657277,Logan Webb,14.3,4,118,2014,CA,73,220,ca,P,R,R,2019,2023,Yes
1004493,114577,Gene Garber,14.2,20,382,1965,PA,70,175,pa,P,R,R,1969,1988,Yes
1128,121541,Kirk Rueter,14.2,18,477,1991,IL,74,210,ky,P,L,L,1993,2005,No
16511,656756,Jordan Montgomery,14.2,4,122,2014,SC,78,228,sc,P,L,L,2017,2023,No
8753,543699,Tanner Roark,14,25,753,2008,IL,74,238,il,P,R,R,2013,2021,No
15474,608337,Lucas Giolito,13.9,1,16,2012,CA,78,245,ca,P,R,R,2016,2023,Yes
5203,460059,Mike Pelfrey,13.8,1,9,2005,OH,79,240,oh,P,R,R,2006,2017,No
1006098,116226,Jay Howell,13.7,12,286,1973,FL,75,205,co,P,R,R,1980,1994,Yes
1011294,121545,Bruce Ruffin,13.7,2,34,1985,TX,74,205,tx,P,S,L,1986,1997,No
1013727,124033,Bill Wegman,13.7,5,124,1981,OH,77,220,oh,P,R,R,1985,1995,Yes
413,124233,Bob Wickman,13.7,2,44,1990,WI,73,240,wi,P,R,R,1992,2007,No
1259,407890,Colby Lewis,13.7,1000,38,1999,CA,76,240,ca,P,R,R,2002,2016,No
7441,451584,Wade Davis,13.7,3,75,2004,FL,77,225,fl,P,R,R,2009,2021,Yes
19291,668678,Zac Gallen,13.7,3,106,2016,NJ,74,189,nj,P,R,R,2019,2023,No
1002296,112332,Mark Clark,13.6,9,236,1988,IL,77,225,il,P,R,R,1991,2000,No
195,115812,Dustin Hermanson,13.5,1,3,1994,OH,74,200,oh,P,R,R,1995,2006,No
1007973,118146,Joe Magrane,13.5,1,18,1985,IA,78,230,ia,P,R,L,1987,1996,No
9784,572070,Garrett Richards,13.4,1000,42,2009,CA,74,210,ca,P,R,R,2011,2023,No
13774,621107,Zach Eflin,13.4,1000,33,2012,FL,78,220,fl,P,R,R,2016,2023,Yes
824,115982,Sterling Hitchcock,13.3,9,231,1989,NC,72,205,fl,P,L,L,1992,2004,Yes
4141,502706,Derek Holland,13.3,25,748,2006,OH,74,223,oh,P,S,L,2009,2023,No
1004898,114992,Jim Gott,13.2,4,84,1977,CA,76,220,ca,P,R,R,1982,1995,Yes
15873,640455,Sean Manaea,13.2,1000,34,2013,IN,77,245,in,P,R,L,2016,2023,No
1005281,115390,Atlee Hammaker,13.1,1,21,1979,CA,75,200,ca,P,S,L,1981,1995,No
849,122681,Mike Stanton,13.1,13,323,1987,TX,73,215,tx,P,L,L,1989,2007,No
11836,592836,Taijuan Walker,13.1,1000,43,2010,LA,76,235,la,P,R,R,2013,2023,Yes
1005071,115171,Ross Grimsley,13,8,173,1968,KS,75,200,tn,P,L,L,1971,1982,Yes
58,115727,Rick Helling,13,1,22,1992,ND,75,255,nd,P,R,R,1994,2006,No
1007240,117395,Michael LaCoss,13,3,71,1974,CA,76,190,ca,P,R,R,1978,1991,Yes
3196,432934,Chris Young,13,3,89,2000,TX,82,255,tx,P,R,R,2004,2017,No
12880,542881,Tyler Anderson,13,1,20,2011,NV,74,220,nv,P,L,L,2016,2023,No
18525,656302,Dylan Cease,13,6,169,2014,GA,74,195,ga,P,R,R,2019,2023,Yes
1003269,113333,Rob Dibble,12.9,11,283,1982,CT,76,230,ct,P,L,R,1988,1995,Yes
1011273,121523,Dave Rozema,12.9,22,500,1974,MI,76,200,mi,P,R,R,1977,1986,Yes
1012754,123017,Craig Swan,12.9,3,61,1972,CA,75,215,ca,P,R,R,1973,1984,No
9803,571945,Miles Mikolas,12.9,7,204,2009,FL,76,230,fl,P,R,R,2012,2023,No
6785,453192,Andrew Miller,12.8,1,6,2006,FL,79,200,fl,P,L,L,2006,2021,No
647,113554,Darren Dreifort,12.6,1,2,1993,KS,74,210,ks,P,R,R,1994,2004,No
1005415,115521,Greg Harris,12.6,10,225,1974,CA,72,175,ca,P,S,R,1981,1995,Yes
1013056,123333,Dick Tidrow,12.6,17,323,1965,CA,76,213,ca,P,R,R,1972,1984,Yes
568,150063,Wade Miller,12.6,20,594,1996,PA,74,210,pa,P,R,R,1999,2007,No
13050,543101,Anthony DeSclafani,12.6,6,199,2011,NJ,74,195,nj,P,R,R,2014,2023,No
1653,113793,Cal Eldred,12.5,1,17,1989,IA,76,240,ia,P,R,R,1991,2005,No
4424,477003,Jonathon Niese,12.5,7,209,2005,OH,75,215,oh,P,L,L,2008,2016,Yes
1004529,114610,Mark Gardner,12.4,8,192,1985,CA,73,220,ca,P,R,R,1989,2001,No
6283,444857,Scott Feldman,12.4,30,886,2003,HI,78,225,hi,P,L,R,2005,2017,No
16256,607536,Kyle Freeland,12.4,1,8,2014,CO,76,204,co,P,L,L,2017,2023,No
231,114342,Keith Foulke,12.3,9,256,1994,SD,72,210,sd,P,R,R,1997,2008,No
1011297,121548,Vern Ruhle,12.3,17,404,1972,MI,73,185,mi,P,R,R,1974,1986,No
9346,453344,Brandon Morrow,12.3,1,5,2006,CA,75,207,ca,P,R,R,2007,2018,No
1002160,112213,Norm Charlton,12.2,1,28,1984,LA,75,210,la,P,S,L,1988,2001,No
434,407298,Jason Jennings,12.2,1,16,1999,TX,74,235,tx,P,L,R,2001,2009,No
1000864,110893,Bruce Berenyi,12.1,19,435,1975,OH,75,215,oh,P,R,R,1980,1986,No
1005686,115804,Gil Heredia,12.1,9,230,1987,AZ,73,220,az,P,R,R,1991,2001,No
1007389,117545,Gary Lavelle,12.1,20,397,1967,PA,73,200,pa,P,S,L,1974,1987,Yes
1009071,119266,Jeff Montgomery,12.1,9,212,1983,OH,71,180,oh,P,R,R,1987,1999,No
1005747,115866,Joe Hesketh,12,2,50,1980,NY,74,170,ny,P,R,L,1984,1994,No
1012181,122475,Mike Smithson,12,5,118,1976,TN,80,215,tn,P,L,R,1982,1989,No
1010700,120933,Pat Rapp,11.9,15,386,1989,LA,75,215,la,P,R,R,1992,2001,No
1187,123348,Mike Timlin,11.9,5,127,1987,TX,76,210,tx,P,R,R,1991,2008,No
6204,451788,Shaun Marcum,11.9,3,80,2003,MO,72,195,mo,P,R,R,2005,2015,No
4264,453343,Mark Melancon,11.9,9,284,2006,CO,73,215,co,P,R,R,2009,2023,No
11760,592767,Drew Smyly,11.9,2,68,2010,AR,74,188,ar,P,L,L,2012,2023,No
7196,518813,Greg Holland,11.8,10,306,2007,NC,70,210,nc,P,R,R,2010,2023,No
1000003,110003,Don Aase,11.7,6,136,1972,CA,75,210,ca,P,R,R,1977,1990,Yes
1045,400147,Brian Lawrence,11.7,17,502,1998,CO,72,195,co,P,R,R,2001,2007,No
1000976,111006,Doug Bird,11.6,29,646,1968,CA,76,180,ca,P,R,R,1973,1983,Yes
1010703,120936,Dennis Rasmussen,11.6,1,17,1980,CA,79,230,ca,P,L,L,1983,1995,No
1011192,121443,Jose Rosado,11.6,12,331,1994,NJ,72,185,nj,P,L,L,1996,2000,No
1011937,122197,Eric Show,11.6,18,447,1978,CA,73,185,ca,P,R,R,1981,1991,No
1574,424805,Mark Hendrickson,11.6,13,369,1992,WA,81,240,wa,P,L,L,2002,2011,Yes
2072,425386,Jeremy Guthrie,11.6,1,22,2002,OR,73,205,or,P,R,R,2004,2017,No
29,120401,Troy Percival,11.5,6,175,1990,CA,75,255,ca,P,R,R,1995,2009,No
563,400058,Brad Lidge,11.5,1,17,1998,CA,77,210,ca,P,R,R,2002,2012,No
1012015,122276,Mike Sirotka,11.4,15,425,1993,IL,74,200,il,P,L,L,1995,2000,No
415,124605,Jaret Wright,11.4,1,10,1994,CA,74,245,ca,P,R,R,1997,2007,Yes
1581,448281,Sean Doolittle,11.4,39,1181,2004,SD,74,218,nj,P,L,L,2012,2022,Yes
8782,488768,Andrew Cashner,11.4,1,19,2008,TX,78,235,tx,P,R,R,2010,2019,No
946,110067,Terry Adams,11.3,4,111,1991,AL,74,235,al,P,R,R,1995,2005,Yes
1005656,115769,Mike Henneman,11.3,4,104,1984,MO,76,195,mo,P,R,R,1987,1996,No
1010048,120275,Frank Pastore,11.3,2,46,1975,CA,75,205,ca,P,R,R,1979,1986,Yes
14212,623352,Josh Hader,11.3,19,582,2012,MD,71,180,md,P,L,L,2017,2023,Yes
1158,116414,Jason Isringhausen,11.2,44,1156,1991,IL,75,235,il,P,R,R,1995,2012,No
6216,476454,Dellin Betances,11.2,8,254,2006,NY,80,265,ny,P,R,R,2011,2021,No
436,116734,Todd Jones,11.1,41,864,1986,GA,75,230,ga,P,L,R,1993,2008,Yes
1011314,121569,Jeff Russell,11,5,126,1979,OH,75,210,oh,P,R,R,1983,1996,Yes
8217,123294,Justin Thompson,11,1000,32,1991,TX,76,210,tx,P,L,L,1996,2005,Yes
1014272,124594,Clyde Wright,11,6,107,1965,TN,73,185,tn,P,R,L,1966,1975,No
715,124604,Jamey Wright,11,1,28,1993,OK,78,225,ok,P,R,R,1996,2014,Yes
168,124805,B.J. Ryan,11,17,500,1998,LA,77,250,la,P,L,L,1999,2009,No
9492,502032,Bud Norris,11,6,189,2006,CA,72,215,ca,P,R,R,2009,2018,No
11156,518876,Merrill Kelly,11,8,251,2010,TX,74,202,tx,P,R,R,2019,2023,No
7754,571666,Mike Fiers,11,22,676,2009,FL,74,211,fl,P,R,R,2011,2023,No
1005764,115884,Greg Hibbard,10.9,16,417,1986,LA,72,190,la,P,L,L,1989,1994,No
1918,407819,Matt Thornton,10.9,1,22,1998,MI,78,235,mi,P,L,L,2004,2016,No
11426,519141,Drew Pomeranz,10.9,1,5,2010,TN,77,246,tn,P,R,L,2011,2023,No
1837,279571,Matt Belisle,10.8,2,52,1998,TX,75,230,tx,P,R,R,2003,2018,Yes
7146,543339,Daniel Hudson,10.8,5,150,2008,VA,75,215,va,P,R,R,2009,2023,No
44,110230,Brian Anderson,10.7,1,3,1993,VA,73,190,va,P,R,L,1993,2005,No
7872,475115,Tyson Ross,10.7,2,58,2008,CA,77,254,ca,P,R,R,2010,2019,No
4371,476451,Jeremy Hellickson,10.7,4,118,2005,IA,73,190,ia,P,R,R,2010,2019,Yes
7005,519151,Ryan Pressly,10.7,11,354,2007,TX,74,206,tx,P,R,R,2013,2023,Yes
1003486,113551,Dave Dravecky,10.6,21,531,1978,OH,73,195,oh,P,R,L,1982,1989,No
499,122562,Steve Sparks,10.6,5,123,1987,OK,71,190,ok,P,R,R,1995,2004,No
8258,434718,Huston Street,10.6,1000,40,2004,TX,72,205,tx,P,R,R,2005,2017,No
4759,455009,Jonathan Broxton,10.6,2,60,2002,GA,76,285,ga,P,R,R,2005,2017,Yes
6249,502239,Trevor Cahill,10.6,2,66,2006,CA,76,223,ca,P,R,R,2009,2023,Yes
1004546,114628,Scott Garrelts,10.5,1,15,1979,IL,76,195,il,P,R,R,1982,1991,Yes
13361,571927,Steven Matz,10.5,2,72,2009,NY,74,201,ny,P,R,L,2015,2023,Yes
13218,605242,Michael Fulmer,10.5,1000,44,2011,OK,75,224,ok,P,R,R,2016,2023,Yes
1000510,110531,Scott Bankhead,10.4,1,16,1984,NC,70,185,nc,P,R,R,1986,1995,No
1012342,122598,Dan Spillner,10.4,2,25,1970,WY,73,190,wa,P,R,R,1974,1985,Yes
1012560,122833,Bill Stoneman,10.4,31,594,1966,IL,70,170,il,P,R,R,1967,1974,No
1012,150337,Kip Wells,10.4,1,16,1998,TX,75,205,tx,P,R,R,1999,2012,No
13183,605200,Zach Davies,10.3,26,785,2011,WA,72,180,az,P,R,R,2015,2023,Yes
27498,675911,Spencer Strider,10.3,4,126,2020,OH,72,195,oh,P,R,R,2021,2023,No
1003812,113883,Roger Erickson,10.2,3,67,1977,IL,75,190,il,P,R,R,1978,1983,No
1795,407816,J.J. Putz,10.2,3,84,1995,MI,77,250,mi,P,R,R,2003,2014,Yes
4635,433657,Dave Bush,10.2,2,55,2002,PA,74,205,pa,P,R,R,2004,2013,No
1890,519043,Matt Moore,10.2,8,245,2007,FL,75,210,nm,P,L,L,2011,2023,Yes
15440,571510,Matthew Boyd,10.2,6,175,2013,WA,75,223,wa,P,L,L,2015,2023,No
15467,594835,Marco Gonzales,10.2,1,19,2013,CO,73,205,co,P,L,L,2014,2023,No
17479,656427,Jack Flaherty,10.2,1,34,2014,CA,76,225,ca,P,R,R,2017,2023,Yes
1000010,110016,Glenn Abbott,10.1,8,175,1969,AR,78,200,ar,P,R,R,1973,1984,Yes
1006703,116845,Scott Karl,10.1,6,164,1992,CA,74,205,ca,P,L,L,1995,2000,No
12917,605164,Dylan Bundy,10.1,1,4,2011,OK,73,225,ok,P,S,R,2012,2023,Yes
1006107,116222,Steve Howe,10,1,16,1979,MI,73,180,mi,P,L,L,1980,1996,No
1008497,118680,Andy McGaffigan,10,6,156,1978,FL,75,195,fl,P,R,R,1981,1991,No
1010741,120971,Jeff Reardon,10,23,527,1973,MA,73,195,ma,P,R,R,1979,1994,Yes
1011608,121860,Pete Schourek,10,2,56,1987,TX,77,220,va,P,L,L,1991,2001,Yes
1011911,122172,Bob Shirley,10,5,104,1975,OK,71,185,ok,P,R,L,1977,1987,No
1003453,113519,Kelly Downs,9.9,26,661,1979,UT,76,200,ut,P,R,R,1986,1993,Yes
2080,425514,Heath Bell,9.9,69,1583,1997,CA,75,235,ca,P,R,R,2004,2014,No
9817,489265,Sergio Romo,9.9,28,852,2005,CA,71,185,ca,P,R,R,2008,2022,No
1064,110503,James Baldwin,9.8,4,103,1990,NC,75,265,nc,P,R,R,1995,2005,Yes
266,110891,Jason Bere,9.8,36,934,1990,MA,75,230,ma,P,R,R,1993,2003,No
1009791,120002,Gregg Olson,9.8,1,4,1988,NE,76,210,ne,P,R,R,1988,2001,No
299,120085,Donovan Osborne,9.8,1,13,1990,CA,74,215,ca,P,S,L,1992,2004,No
253,121234,Todd Ritchie,9.8,1,12,1990,VA,75,205,tx,P,R,R,1997,2004,Yes
3240,502154,Zack Britton,9.8,3,85,2006,CA,73,200,ca,P,L,L,2011,2022,Yes
15423,571760,Andrew Heaney,9.8,1,9,2012,OK,74,200,ok,P,L,L,2014,2023,No
14374,607192,Tyler Glasnow,9.8,5,152,2011,CA,80,225,ca,P,L,R,2016,2023,Yes
732,116436,Michael Jackson,9.7,29,721,1983,TX,72,220,tx,P,R,R,1986,2004,Yes
1029,284566,Adam Eaton,9.7,1,11,1996,WA,74,215,wa,P,R,R,2000,2009,Yes
16358,641816,Tyler Mahle,9.7,7,225,2013,CA,75,210,ca,P,R,R,2017,2023,Yes
1002905,112970,John Curtis,9.6,1,12,1966,MA,74,185,ny,P,L,L,1970,1984,Yes
1004538,114622,Wayne Garland,9.6,5,93,1968,TN,72,195,tn,P,R,R,1973,1981,Yes
1011580,121830,Dave Schmidt,9.6,26,658,1979,MI,73,185,mi,P,R,R,1981,1992,No
1006960,117110,Clay Kirby,9.5,3,47,1966,DC,75,185,va,P,R,R,1969,1976,Yes
1012565,122824,George Stone,9.5,5,91,1966,LA,75,205,la,P,L,L,1967,1975,No
1217,406773,Joe Kennedy,9.5,8,252,1998,CA,76,250,ca,P,R,L,2001,2007,No
12910,571704,Ken Giles,9.5,7,241,2011,NM,75,197,nm,P,R,R,2014,2023,No
12447,607625,Seth Lugo,9.5,34,1032,2011,LA,76,225,la,P,R,R,2016,2023,No
1013055,123332,Jay Tibbs,9.4,2,27,1980,AL,75,185,al,P,R,R,1984,1990,Yes
35,276912,Scot Shields,9.4,38,1137,1997,FL,73,180,fl,P,R,R,2001,2010,No
1006422,116571,Bart Johnson,9.3,3,50,1967,CA,77,215,ca,P,R,R,1969,1977,Yes
1092,119704,Jeff Nelson,9.3,22,569,1984,MD,80,225,md,P,R,R,1992,2006,Yes
1620,425146,Nate Robertson,9.3,5,146,1999,KS,74,225,ks,P,R,L,2002,2010,No
329,115649,Jimmy Haynes,9.2,7,186,1991,GA,76,220,ga,P,R,R,1995,2004,Yes
1005969,116096,Brian Holman,9.2,1,16,1983,CO,76,185,ks,P,R,R,1988,1991,Yes
5905,445156,Sean Marshall,9.2,6,163,2003,VA,79,225,va,P,L,L,2006,2014,No
5279,501957,Chris Tillman,9.2,2,49,2006,CA,77,200,ca,P,R,R,2009,2018,Yes
1005416,115522,Greg Harris,9,10,258,1985,NC,74,190,nc,P,R,R,1988,1995,No
6943,460024,Luke Hochevar,9,1,1,2006,CO,77,225,co,P,R,R,2007,2016,No
10547,519076,Jimmy Nelson,9,2,64,2010,OR,78,250,or,P,R,R,2013,2023,No
1005983,116108,Chris Holt,8.9,3,69,1992,TX,76,205,tx,P,R,R,1996,2001,No
829,116853,Steve Karsay,8.9,1,22,1990,NY,75,215,ny,P,R,R,1993,2006,Yes
6483,518553,Steve Cishek,8.9,5,166,2007,MA,78,220,ma,P,R,R,2010,2023,No
1005568,115683,Neal Heaton,8.8,2,39,1981,NY,73,205,fl,P,L,L,1982,1993,No
1013111,123389,Randy Tomlin,8.8,18,460,1988,MD,71,170,md,P,L,L,1990,1994,No
1285,124548,Steve Woodard,8.8,5,123,1994,AL,76,210,al,P,L,R,1997,2003,No
105,150302,Jason Marquis,8.8,1000,35,1996,NY,73,220,ny,P,L,R,2000,2015,Yes
4366,434578,Joe Saunders,8.8,1,12,2002,VA,75,215,va,P,L,L,2005,2014,No
4090,502381,Luke Gregerson,8.8,28,856,2006,IL,75,205,il,P,L,R,2009,2019,No
1010087,120315,Roger Pavlik,8.7,2,32,1986,TX,74,220,tx,P,R,R,1992,1998,Yes
1234,124417,Paul Wilson,8.7,1,1,1994,FL,77,210,fl,P,R,R,1996,2005,No
3403,460069,Ricky Romero,8.7,1,6,2005,CA,73,210,ca,P,R,L,2009,2013,No
9884,475243,Travis Wood,8.7,2,60,2005,AR,71,175,ar,P,R,L,2010,2017,Yes
1012117,122371,Dave Smith,8.6,8,169,1976,CA,73,195,ca,P,R,R,1980,1992,No
414,124498,Mark Wohlers,8.6,8,190,1988,MA,76,210,ma,P,R,R,1991,2002,Yes
5640,461325,Tyler Clippard,8.6,9,274,2003,KY,75,200,fl,P,R,R,2007,2023,Yes
12572,595014,Blake Treinen,8.6,7,226,2011,KS,77,225,ks,P,R,R,2014,2023,No
1007951,118121,Mike Maddux,8.5,5,119,1982,OH,74,190,oh,P,L,R,1986,2000,No
1009826,120036,Steve Ontiveros,8.5,2,54,1982,NM,72,190,nm,P,R,R,1985,2000,No
1247,493603,Adam Ottavino,8.5,1,30,2006,NY,77,246,ny,P,S,R,2010,2023,No
22250,669302,Logan Gilbert,8.5,1,14,2018,FL,78,215,fl,P,R,R,2021,2023,No
1003228,113290,Jim Deshaies,8.4,13,321,1978,NY,76,220,ny,P,L,L,1984,1995,Yes
1006100,116227,Ken Howell,8.4,3,73,1982,MI,75,225,mi,P,R,R,1984,1990,No
569,119211,Dave Mlicki,8.4,17,445,1990,OH,76,200,oh,P,R,R,1992,2002,No
1139,124580,Tim Worrell,8.4,20,518,1989,CA,76,240,ca,P,R,R,1993,2006,No
13273,548389,Ross Stripling,8.4,5,176,2012,PA,73,215,pa,P,R,R,2016,2023,No
1010504,120728,Ted Power,8.3,5,115,1976,OK,76,225,ok,P,R,R,1981,1993,No
1010704,120937,Eric Rasmussen,8.3,32,676,1973,WI,75,205,wi,P,R,R,1975,1983,No
111,121060,Mike Remlinger,8.3,1,16,1987,NY,73,215,ny,P,L,L,1991,2006,No
237,133982,Bob Howry,8.3,5,144,1994,AZ,77,220,az,P,L,R,1998,2010,No
13449,573124,Taylor Rogers,8.3,11,340,2012,CO,75,190,co,P,L,L,2016,2023,No
876,115260,Mark Guthrie,8.2,4,104,1986,NY,76,215,ny,P,R,L,1989,2003,No
95,116100,Darren Holmes,8.2,16,415,1984,NC,72,200,nc,P,R,R,1990,2003,Yes
1008200,118367,Tippy Martinez,8.2,35,793,1969,CO,70,180,co,P,L,L,1974,1988,Yes
2227,430636,Ian Snell,8.2,26,779,2000,DE,71,200,de,P,R,R,2004,2010,Yes
9417,450665,Kris Medlen,8.2,10,310,2006,CA,70,190,ca,P,S,R,2009,2018,No
5551,457448,Matt Harrison,8.2,3,97,2003,NC,76,240,nc,P,L,L,2008,2015,Yes
8099,460284,Dallas Braden,8.2,24,727,2004,AZ,73,185,az,P,L,L,2007,2011,No
1013244,123528,Wayne Twitchell,8.1,1,3,1966,OR,78,220,or,P,R,R,1970,1979,Yes
7550,459429,Jake McGee,8.1,5,135,2004,CA,76,229,nv,P,L,L,2010,2023,Yes
7274,489334,Craig Stammen,8.1,12,354,2005,OH,74,228,oh,P,R,R,2009,2023,No
9111,543272,Brad Hand,8.1,2,52,2008,MN,75,224,mn,P,L,L,2011,2023,Yes
1007147,117300,Ken Kravec,8,3,69,1973,OH,74,185,oh,P,L,L,1975,1982,No
439,118967,Kent Mercker,8,1,5,1986,OH,74,205,oh,P,L,L,1989,2008,Yes
773,275933,Scott Downs,8,3,94,1997,KY,74,220,ky,P,L,L,2000,2014,No
1767,429781,Kevin Correia,8,4,127,2002,CA,75,200,ca,P,R,R,2003,2015,No
11189,592826,Vince Velasquez,8,2,58,2010,CA,75,210,ca,P,R,R,2015,2023,Yes
15552,643338,Chad Green,8,11,336,2013,SC,75,215,sc,P,L,R,2016,2023,No
1001126,111155,Brian Bohanon,7.9,1,19,1987,TX,74,250,tx,P,L,L,1990,2001,Yes
871,113026,Jeff D'Amico,7.9,1,23,1993,FL,79,255,fl,P,R,R,1996,2004,Yes
1004023,114102,Mark Fidrych,7.9,10,231,1974,MA,75,175,ma,P,R,R,1976,1980,Yes
192,115415,Chris Haney,7.9,2,51,1990,MD,75,210,md,P,L,L,1991,2002,No
